Lead ID	Job Title	Language	Valid JT	Job Role	Marketing Audience	Function	Seniority	Confidence Score
3360	?????	ja	Yes	Business Planner	Business Development DM	Business Development	Senior	1
3361	????	ja	Yes	Director of Business Development				1
3362	????????????	ja	Yes	App Developer				1
3363	????????	ja	Yes	Director of Information Technology				1
3364	????	ja	Yes	Information Technology Generalist				1
3365	????	ja	Yes	Logistics Specialist				1
3366	??????	ja	Yes	Information Technology Generalist				1
3367	???????	ja	Yes	Information Technology Generalist				1
3368	??? ??	ja	Yes	Manufacturing Manager	Supply and Logistics DM	Supply and Logistics	Manager	1
3369	??????	ja	Yes	Intellectual Property Specialist	Legal User	Legal	Entry	1
3370	?????	ja	Yes	Auditor	Accounting and Finance DM	Accounting and Finance	Senior	1
3371	????	ja	Yes	Director of Business Development				1
3372	???it???	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3373	???????	ja	Yes	Administration Manager	Operations DM	Operations	Manager	1
3374	?????	ja	Yes	Business Planner				1
3375	??	ja	No					
3376	?????	ja	Yes	Manufacturing Manager	Supply and Logistics DM	Supply and Logistics	Manager	1
3377	????	ja	Yes	Information Technology Manager				1
3378	????	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
3379	????	ja	Yes	Purchaser	Purchasing User	Purchasing	Entry	1
3380	????	zh-Hant	No					
3381	????	ja	Yes	Operations Staff	Operations User	Operations	Entry	1
3382	???	ja	Yes	Banker	Accounting and Finance User	Accounting and Finance	Entry	1
3383	?????	ja	Yes	Information Technology Generalist				1
3384	??????	ja	Yes	Developer				1
3385	?????	ja	Yes	Business Planner				1
3386	??	ja	No					
3387	????	ja	Yes	Information Technology Generalist				1
3388	?????????	ja	Yes	Service Support Specialist	Customer Service and Support User	Customer Service and Support	Entry	0.75
3389	??	zh-Hans	Yes	Information Technology Manager				1
3390	??	zh-Hant	No					
3391	?????????	ja	Yes	No suitable match found				0
3392	???	ja	No					
3393	????	ja	Yes	Information Technology Generalist				1
3394	???	ja	Yes	Information Technology Generalist				1
3395	??	ja	Yes	Office Worker				1
3396	???	ja	Yes	No suitable match found				0
3397	????????	ja	Yes	Factory Worker	Operations User	Operations	Entry	0.85
3398	????????	ja	Yes	Research Development Researcher				1
3399	????	ja	Yes	No suitable match found				0
3400	???????????	ja	Yes	Information Technology Manager				1
3401	??	zh-Hans	No					
3402	?????	ja	Yes	Global Financial Representative	Accounting and Finance User	Accounting and Finance	Entry	0.7
3403	????	ja	Yes	Research Fellow	Research User	Research	Training	0.9
3404	??????????	ja	Yes	Author	Media and Communication DM	Media and Communication	Senior	0.85
3405	????????	ja	No					
3406	????	ja	Yes	Scrum Master	Program and Project Management User	Program and Project Management	Entry	0.7
3407	??????	ja	No					
3408	???? ????	ja	Yes	No suitable match found				0
3409	????????	ja	Yes	Business Analyst	Data Professional User	Data Professional	Entry	0.7
3410	????	ja	Yes	No suitable match found				0
3411	??	ja	Yes	No suitable match found				0
3412	???	ja	Yes	No suitable match found				0
3413	???	ja	Yes	Support Specialist	Customer Service and Support User	Customer Service and Support	Entry	0.6
3414	???????????????	ja	Yes	Director of Communications	Media and Communication DM	Media and Communication	Director	0.7
3415	????	ja	No					
3416	??????????	ja	Yes	Vice President Administration				1
3417	???????	ja	Yes	Research Fellow	Research User	Research	Training	0.85
3418	????	ja	Yes	No suitable match found				0
3419	?????????	ja	No					
3420	????	ja	Yes	Sales Employee				1
3421	???????????	ja	Yes	Director of Administration				1
3422	??????? ????	ja	Yes	Production Crew	Media and Communication DM	Media and Communication	Senior	0.85
3423	??? ???	ja	Yes	No suitable match found				0
3424	??????? ???	ja	Yes	Production Crew	Media and Communication DM	Media and Communication	Senior	0.75
3425	??????? ???????	ja	Yes	No suitable match found				0
3426	?? ???	ja	No					
3427	????	ja	Yes	Content Developer	Media and Communication User	Media and Communication	Entry	0.8
3428	??	ja	No					
3429	??????????	ja	Yes	Information Technology Generalist				1
3430	??????????	ja	Yes	Legal Practitioner				0.9
3431	???????????	ja	Yes	Campaign Coordinator	Community and Social Services User	Community and Social Services	Entry	0.7
3432	?????SI??? ??	ja	Yes	No suitable match found				0
3433	????????? ???	ja	Yes	No suitable match found				0
3434	?????????? ???????	ja	Yes	No suitable match found				0
3435	???????????	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
3436	?? TSC	ja	No					
3437	???????????????	ja	Yes	Public Relations Manager	Media and Communication DM	Media and Communication	Manager	0.7
3438	????	ja	Yes	Information Technology Manager				1
3439	?????????	ja	Yes	Financial Advisor	Accounting and Finance DM	Accounting and Finance	Senior	0.6
3440	??? ??? ??	ja	No					
3441	??	ja	No					
3442	???	ja	Yes	No suitable match found				0
3443	?????????????	ja	Yes	Service Support Specialist				1
3444	???? ??	zh-Hans	Yes	No suitable match found				0
3445	?????	ja	Yes	No suitable match found				0
3446	????	ja	Yes	Information Technology Manager				1
3447	???	ja	Yes	Surveyor				1
3448	?????? TCR	ja	Yes	Education Administrator	Education DM	Education	Senior	0.7
3449	???????	ja	Yes	Research Employee				1
3450	"???????, ??"	ja	Yes	Executive Director of Development	Community and Social Services DM	Community and Social Services	Director	0.7
3451	?????????	ja	Yes	Customer Service Manager	Customer Service and Support DM	Customer Service and Support	Manager	0.6
3452	?????????????	ja	Yes	Director of Administration				1
3453	???? TCR	ja	Yes	Mechanic and Maintenance Tradesperson	Operations DM	Operations	Senior	0.7
3454	????????	ja	Yes	Director Editorial Services	Media and Communication DM	Media and Communication	Director	0.85
3455	???????????	ja	Yes	Sales Supervisor	Sales DM	Sales	Manager	0.7
3456	?????????????/??????	ja	Yes	Business Strategist	Business Development DM	Business Development	Senior	0.75
3457	49.????????	ja	Yes	Manufacturing Operations Manager	Operations DM	Operations	Manager	0.75
3458	????	ja	Yes	Manufacturing Manager	Supply and Logistics DM	Supply and Logistics	Manager	0.7
3459	???????????????????????? ???	ja	Yes	Information Technology Generalist				1
3460	?? ??	ja	Yes	No suitable match found				0
3461	????????? ?????	ja	Yes	Vice President Operations	Operations DM	Operations	VP	0.85
3462	??? ??	ja	Yes	Chief of Staff	Operations CXO	Operations	CXO	0.85
3463	??	lb	Yes	Account Manager	Sales DM	Sales	Manager	0.9
3464	??	ja	Yes	No suitable match found				0
3465	??????????	ja	Yes	Business Development Specialist	Business Development User	Business Development	Entry	0.75
3466	?????????	ja	Yes	Information Technology Engineer				0.92
3467	DX?	ja	No					
3468	??????????????????	ja	Yes	No suitable match found				0
3469	????????????	ja	Yes	Information Technology Generalist				1
3470	????????	ja	Yes	Director of Communications	Media and Communication DM	Media and Communication	Director	0.7
3471	?? ??	ja	No					
3472	???????	ja	Yes	Contract Worker	Other User	Other	Entry	1
3473	DX?????????	ja	Yes	Production Crew	Media and Communication DM	Media and Communication	Senior	0.7
3474	???????????	ja	Yes	Information Technology Support Specialist				1
3475	???	ja	No					
3476	????????	ja	Yes	Chief Data Scientist	Data Professional CXO	Data Professional	CXO	0.85
3477	????????????	ja	Yes	Project Administrator	Program and Project Management User	Program and Project Management	Entry	0.75
3478	????  TCR	ja	Yes	Technician	Information Technology DM	Information Technology	Senior	0.7
3479	?????????????	ja	Yes	Information Technology Generalist				1
3480	?????????????	ja	No					
3481	????	ja	No					
3482	?????????? ??????	ja	Yes	Digital Marketing Manager	Marketing DM	Marketing	Manager	0.7
3483	??/??	ja	Yes	Manufacturing Manager	Supply and Logistics DM	Supply and Logistics	Manager	0.7
3484	?????????	ja	Yes	Data Analyst	Data Professional User	Data Professional	Entry	0.75
3485	???????????????	ja	Yes	No suitable match found				0
3486	???????????	ja	Yes	Program Analyst	Program and Project Management User	Program and Project Management	Entry	0.75
3487	??????????	ja	Yes	Subject Matter Expert	Business Development DM	Business Development	Senior	0.85
3488	????????????	ja	Yes	Campaign Coordinator	Community and Social Services User	Community and Social Services	Entry	0.7
3489	A&IS ???	ja	No					
3490	????????	ja	Yes	Contract Worker	Other User	Other	Entry	1
3491	???? ??	ja	No					
3492	????????	ja	Yes	Research Fellow	Research User	Research	Training	0.85
3493	?????	ja	Yes	Heavy Equipment Supervisor	Operations DM	Operations	Manager	0.75
3494	???????? ????TCR	ja	No					
3495	?????????????? TCR	ja	No					
3496	???????? TCR	ja	Yes	Director of Education				1
3497	(??????)	ja	Yes	Contract Worker	Other User	Other	Entry	1
3498	???????	ja	Yes	No suitable match found				0
3499	????	ja	No					
3500	WIS???/????	ja	Yes	No suitable match found				0
3501	???????	ja	Yes	People Manager				0.91
3502	?????????? ???????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3503	??????	ja	Yes	Project Manager	Program and Project Management DM	Program and Project Management	Manager	0.7
3504	???	ja	No					
3505	??	zh-Hans	No					
3506	???	ja	No					
3507	??	ja	No					
3508	???????	ja	No					
3509	?? ???	ja	No					
3510	?? ??? ??	ja	No					
3511	?????????????	ja	No					
3512	??	ja	No					
3513	?? ???? ??	ja	No					
3514	????????	ja	No					
3515	?????	ja	No					
3516	??????????????????????????????????????????????????????:??????????????????	ja	No					
3517	???	ja	No					
3518	????	ja	Yes	Sales Employee				1
3519	???	ja	Yes	Information Technology Manager				1
3520	"""?????? ???????????????"	ja	Yes	Telecommunications Specialist	Information Technology User	Information Technology	Entry	0.85
3521	( ????	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
3522	(??)	ja	No					
3523	????	ja	No					
3524	??????	ja	Yes	Information Technology Manager				1
3525	(????)	ja	Yes	Banker				1
3526	??????	ja	Yes	Banker				1
3527	(??)	ja	Yes	Information Technology Manager				1
3528	(??)	zh-Hant	No					
3529	??????????MICROSOFT MVP?	ja	Yes	No suitable match found				0
3530	(??)	ja	Yes	Sales Specialist	Sales User	Sales	Entry	1
3531	(??)	ja	Yes	Director of Business Development				1
3532	(??)	ja	Yes	No suitable match found				0
3533	????	ja	Yes	Information Technology Manager				1
3534	????	ja	Yes	Contract Worker				1
3535	??????	ja	Yes	Contract Worker	Other User	Other	Entry	0.97
3536	????	ja	No					
3537	??????????????????????????????????	ja	Yes	No suitable match found				0
3538	(??)	ja	Yes	Information Technology Manager				1
3539	???????	ja	Yes	Information Technology Manager				1
3540	(???	ja	Yes	Retired	Other User	Other	Unpaid	1
3541	????	ja	Yes	Retired	Other User	Other	Unpaid	1
3542	",??"	zh-Hans	Yes	Professor	Education DM	Education	Senior	1
3543	.DX???? ????????? ????????? ???	ja	Yes	Business Strategist				1
3544	.??	ja	Yes	Student				1
3545	? ???	ja	Yes	University Professor	Education DM	Education	Senior	1
3546	[14000] ??	ja	Yes	Information Technology Manager				1
3547	[4008] ????	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
3548	[5000] ??	ja	Yes	Information Technology Manager				1
3549	[???] (??????)	ja	Yes	Administrative Employee				1
3550	[????]	ja	Yes	Contract Worker	Other User	Other	Entry	0.97
3551	^??	ja	No					
3552	_??	ja	Yes	Office Manager				1
3553	???????	ja	Yes	Owner	Business Development CXO	Business Development	Owner	1
3554	?	en	No					
3555	00.??	ja	Yes	Information Technology Generalist				0.94
3556	00566(??)	ja	Yes	Information Technology Manager				1
3557	00755(??)	ja	Yes	Education Professional				1
3558	00973(??)	ja	Yes	Education Professional				1
3559	0648 (IBM JAPAN DIGITAL SERVICES COMPANY ????????????????????)	ja	Yes	No suitable match found				0
3560	101 ??	ja	Yes	No suitable match found				0
3561	102 ????	ja	Yes	Director of Information Technology				0.92
3562	120 ??	ja	Yes	Director of Information Management				1
3563	1??	ja	Yes	Information Technology Manager				1
3564	2WAY??????????/????????????	ja	Yes	Marketing Specialist	Marketing User	Marketing	Entry	0.93
3565	2?9??	ja	No					
3566	???	ja	Yes	Information Technology Manager				1
3567	313 ?????	ja	Yes	Education Professional				1
3568	320 ??	ja	Yes	Director of Information Management				1
3569	350 ?????	ja	Yes	Information Technology Manager				0.93
3570	365??	ja	No					
3571	365??TCR	ja	Yes	Administrative Employee				1
3572	3D??????/??????	ja	Yes	Animator	Other DM	Other	Senior	1
3573	3D?????	ja	Yes	Information Technology Generalist				1
3574	3D??CAD??????	ja	Yes	Computer Aided Design Engineer				1
3575	?PL??????	ja	Yes	Consultant				1
3576	46.?????	ja	Yes	Research Development Researcher	Research DM	Research	Senior	1
3577	47.?????????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.95
3578	48.?????????????????????	ja	Yes	Creative Designer	Other DM	Other	Senior	0.75
3579	?????????	ja	Yes	Technology Manager				1
3580	50.????????????	ja	Yes	Information Technology Generalist				0.95
3581	5070??	ja	Yes	School Teacher	Education DM	Education	Senior	1
3582	579:??	ja	Yes	Director of Business Development				1
3583	6000??	ja	Yes	Office Manager				1
3584	AC???????	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
3585	AC??? AC??G	ja	Yes	Software Developer				1
3586	ADAS??????????????????	ja	Yes	Software Developer	Developer User	Developer	Entry	1
3587	AI AND DATA??????	ja	Yes	Director of Artificial Intelligence	Data Professional DM	Data Professional	Director	1
3588	AI DX???	ja	Yes	Information Technology Manager				1
3589	"AI FRONTIER ?, ????????"	ja	Yes	Director of Artificial Intelligence	Data Professional DM	Data Professional	Director	0.85
3590	AI IN ID-POS?????????????	ja	Yes	Research Employee				1
3591	"AI SOLUTION ????, ???????????"	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
3592	AI ????????	ja	Yes	Artificial Intelligence Specialist	Data Professional User	Data Professional	Entry	0.98
3593	AI ?????	ja	Yes	Director of Artificial Intelligence	Data Professional DM	Data Professional	Director	1
3594	AI ?????????????	ja	Yes	Development Manager				1
3595	AI/LLM???	ja	Yes	Artificial Intelligence Specialist				1
3596	AI/ML?????	ja	Yes	Artificial Intelligence Engineer	Data Professional User	Data Professional	Entry	1
3597	AI?????	ja	Yes	Artificial Intelligence Engineer	Data Professional User	Data Professional	Entry	1
3598	AI????	ja	Yes	Artificial Intelligence Engineer	Data Professional User	Data Professional	Entry	1
3599	AI???????	ja	Yes	Artificial Intelligence Specialist	Data Professional User	Data Professional	Entry	1
3600	AI????????	ja	Yes	Artificial Intelligence Engineer	Data Professional User	Data Professional	Entry	1
3601	AI???????	ja	Yes	Artificial Intelligence Specialist	Data Professional User	Data Professional	Entry	1
3602	AI?????????	ja	Yes	Sales Specialist	Sales User	Sales	Entry	1
3603	"AI??????????, ??"	ja	Yes	Manager of Artificial Intelligence	Data Professional DM	Data Professional	Manager	1
3604	AI??????	ja	Yes	Manager of Artificial Intelligence				1
3605	AI???????????	ja	Yes	Information Technology Consultant				1
3606	AI???????????	ja	Yes	Product Manager	Product Management DM	Product Management	Manager	1
3607	AI????????SALES	ja	Yes	Sales Specialist	Sales User	Sales	Entry	1
3608	AI????????	ja	Yes	Development Manager				1
3609	AI????	ja	Yes	Manager of Artificial Intelligence	Data Professional DM	Data Professional	Manager	0.7
3610	AI??????	ja	Yes	Information Technology Generalist				1
3611	AI?????? ????? ?????????????	ja	Yes	Vice President Research and Development	Research DM	Research	VP	0.85
3612	AI???	ja	Yes	Information Technology Generalist				1
3613	AI????	ja	Yes	Information Technology Manager				1
3614	AI??	ja	Yes	Information Technology Generalist				1
3615	AI????????	ja	Yes	Research Development Researcher				1
3616	AI??????	ja	Yes	Research Development Researcher	Research DM	Research	Senior	1
3617	AI??	ja	Yes	Developer				1
3618	AI??? ???????	ja	Yes	Artificial Intelligence Engineer				1
3619	ALIBABA CLOUD ?????????????	ja	Yes	Architect				1
3620	ALM????????	ja	Yes	Information Technology Generalist				1
3621	AMS????????????	ja	Yes	Engineer				1
3622	ANDROID????????	ja	Yes	Developer				1
3623	ANSBU ????????	ja	Yes	Information Technology Manager				1
3624	APPLICATIONS ENGINEER  ??????????????? ?????????????? ???????????	ja	Yes	App Developer				1
3625	AP??	ja	Yes	App Developer				1
3626	AP???PM	ja	Yes	App Developer				1
3627	"AP??1?, ??"	ja	Yes	Development Manager	Developer DM	Developer	Manager	0.85
3628	AWS??????	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
3629	AZURE ?????	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
3630	AZURE ???????	ja	Yes	Information Technology Consultant				1
3631	AZURE?????	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
3632	AZURE?????????	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
3633	AZURE??????????????	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
3634	AZURE???	ja	Yes	Information Technology Generalist				1
3635	AZURE????	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
3636	AZURE??	ja	No					
3637	AZURE????	ja	Yes	Information Technology Generalist				1
3638	AZURE???	ja	Yes	Information Technology Administrator				1
3639	B2B???????	ja	Yes	Marketing Specialist	Marketing User	Marketing	Entry	1
3640	BASIS???????	ja	Yes	Information Technology Generalist				1
3641	BIGDATA ???	ja	Yes	Big Data Analyst	Data Professional User	Data Professional	Entry	0.98
3642	BIM/CIM????	ja	Yes	Information Technology Manager				1
3643	BIM??????	ja	Yes	Computer Aided Design Engineer	Engineering User	Engineering	Entry	1
3644	BIM?????????	ja	Yes	Computer Aided Design Engineer	Engineering User	Engineering	Entry	1
3645	BIM???????	ja	Yes	Information Technology Generalist				1
3646	BIM??????	ja	Yes	Information Technology Generalist				1
3647	BIM?????	ja	Yes	Information Technology Generalist				1
3648	BI?????	ja	Yes	Business Intelligence Engineer	Data Professional User	Data Professional	Entry	1
3649	BI???????	ja	Yes	Information Technology Generalist				1
3650	BI??	ja	Yes	Developer				1
3651	BI???	ja	Yes	Developer				1
3652	BLUSTELLAR??????? ????????????	ja	Yes	Sales Manager	Sales DM	Sales	Manager	0.85
3653	BPOS???????	ja	Yes	Business Development Manager	Business Development DM	Business Development	Manager	1
3654	BPO????????	ja	Yes	Information Technology Generalist				1
3655	BPO?????????	ja	Yes	Information Technology Manager				1
3656	BPO????????	ja	Yes	Information Technology Generalist				1
3657	BPO?????	ja	Yes	Information Technology Manager				1
3658	BPO???????	ja	Yes	Information Technology Generalist				0.93
3659	?????? ??	zh-Hans	Yes	Information Technology Manager				1
3660	BPR???	ja	Yes	Information Technology Generalist				1
3661	BS????????????? ????	ja	Yes	Manager Risk Management	Accounting and Finance DM	Accounting and Finance	Manager	0.96
3662	BS?????????????	ja	Yes	Data Manager	Data Professional DM	Data Professional	Manager	1
3663	BT?? DX????	ja	Yes	Information Technology Manager				1
3664	BUSINESS ADVISORY SERIES???????	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
3665	BUSINESS IMPROVEMENT ???? ??????	ja	Yes	Business Development Manager				1
3666	CAD?????	ja	Yes	Information Technology Generalist				1
3667	CAD??	ja	Yes	Information Technology Generalist				1
3668	CAD?????	ja	Yes	Information Technology Generalist				1
3669	CAD??????	ja	Yes	Information Technology Generalist				1
3670	CAD?????????	ja	Yes	Computer Aided Design Engineer	Engineering User	Engineering	Entry	1
3671	CAD??????????	ja	Yes	Information Technology Generalist				1
3672	CAD??????????????????????	ja	Yes	Information Technology Generalist				0.94
3673	CAD??	ja	Yes	Information Technology Generalist				1
3674	CAD?? 3D??CAD??????	ja	Yes	Information Technology Generalist				1
3675	CAD???	ja	Yes	Information Technology Generalist				1
3676	CAD??????	ja	Yes	Information Technology Generalist				1
3677	CAD??	ja	Yes	Information Technology Generalist				1
3678	CAE?????	ja	Yes	Information Technology Generalist				1
3679	CAE???????	ja	Yes	Information Technology Generalist				1
3680	CAE????????	ja	Yes	Information Technology Generalist				1
3681	CAE??	ja	Yes	Information Technology Generalist				1
3682	CATV???????	ja	Yes	Information Technology Generalist				1
3683	CBT?????????????	ja	Yes	Tester	Engineering User	Engineering	Entry	0.98
3684	CCOE???? ????	ja	Yes	Information Technology Manager				1
3685	CCOE??	ja	Yes	Cloud Engineer				1
3686	CCOE????	ja	Yes	Information Technology Manager				1
3687	CC????????	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	1
3688	CDIO? ???????????	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
3689	CDO???	ja	Yes	Information Technology Generalist				1
3690	???	gl	Yes	Chief Executive Officer	Business Development CXO	Business Development	CXO	1
3691	???	jv	No					
3692	CFO???????	ja	Yes	Chief Financial Officer	Accounting and Finance CXO	Accounting and Finance	CXO	1
3693	CFO????????	ja	Yes	Chief Information Officer				1
3694	CG ???????	ja	Yes	Information Technology Generalist				1
3695	CG????? ??	ja	Yes	Chief Information Officer				1
3696	"CHIEF OFFICER, ???????"	ja	Yes	Chief Information Officer				0.98
3697	"CHIEF OFFICER, ??/???? ?????????"	ja	Yes	Chief Sales Officer	Sales CXO	Sales	CXO	0.9
3698	CHRO???????	ja	Yes	Business Planner				1
3699	CIO??????	ja	Yes	Chief Information Officer	Information Technology CXO	Information Technology	CXO	1
3700	CIO/??????	ja	Yes	Chief Information Officer	Information Technology CXO	Information Technology	CXO	1
3701	CIO?????CIO?????IT???	ja	Yes	Chief Information Officer	Information Technology CXO	Information Technology	CXO	0.9
3702	CIO???	ja	Yes	Chief Information Officer	Information Technology CXO	Information Technology	CXO	1
3703	CISM ???	ja	Yes	Information Security Manager	Security DM	Security	Manager	0.9
3704	CISO??????	ja	Yes	Chief Information Officer	Information Technology CXO	Information Technology	CXO	1
3705	CI????????	ja	Yes	Business Planner				1
3706	CLOUD COE/IT??????	ja	Yes	Architect				1
3707	CLOUD ???????	ja	Yes	Cloud Engineer				1
3708	CMC???	ja	Yes	Pharmaceutical Scientist				1
3709	CMC???	ja	Yes	Developer				1
3710	COO ????	ja	Yes	Chief Operations Officer	Operations CXO	Operations	CXO	1
3711	???	lb	Yes	Information Technology Generalist				1
3712	CRM ?????????	ja	Yes	Technical Support Representative	Customer Service and Support DM	Customer Service and Support	Senior	1
3713	CRM?????????? ?? ? CRM?????????? ??	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
3714	CRM???/??	ja	Yes	Customer Relations Manager				1
3715	CS ???????	ja	Yes	Administrative Employee				1
3716	CSDX???? ?? (?) ??????? ??	ja	Yes	Director of Risk Management	Accounting and Finance DM	Accounting and Finance	Director	0.75
3717	CSIRT???? ? CSIRT???? ????	ja	Yes	Senior Manager Security Operations	Security DM	Security	Senior	0.85
3718	CSIRT???? ???	ja	Yes	Research Employee				1
3719	CSR?	zh-Hans	Yes	Service Support Specialist				0.9
3720	CSR??	ja	Yes	Customer Service Specialist				1
3721	CSR??	ja	Yes	Customer Service Specialist				1
3722	CS?????	ja	Yes	Director of Customer Service	Customer Service and Support DM	Customer Service and Support	Director	1
3723	CS???	ja	No					
3724	CS???? ???????	ja	Yes	Customer Service Specialist				1
3725	CS???????????	ja	Yes	Federal Salesperson	Sales User	Sales	Entry	0.7
3726	CS?????? ??????? ????????? ??	ja	Yes	Director of Infrastructure	Information Technology DM	Information Technology	Director	0.75
3727	CS??????	ja	Yes	Research Employee				1
3728	CS?	ja	No					
3729	CTC??????????	ja	Yes	System Administrator				1
3730	CTO ????????? TCR	zh-Hant	Yes	Chief Technology Officer	Information Technology CXO	Information Technology	CXO	0.95
3731	CTO CMO ???? ??????????? ????	ja	Yes	Chief Technology Officer	Information Technology CXO	Information Technology	CXO	0.98
3732	CTO CSO ???????? OKINAWA INNOVATION LAB?	en	Yes	Chief Technology Officer	Information Technology CXO	Information Technology	CXO	0.85
3733	CTO ?) ???	ja	Yes	Chief Technology Officer	Information Technology CXO	Information Technology	CXO	1
3734	CTO ????	ja	Yes	Chief Technology Officer	Information Technology CXO	Information Technology	CXO	1
3735	CTO/????TCR	ja	Yes	Chief Technology Officer				1
3736	GIGA?????????	ja	Yes	Education Professional				1
3737	GIGA??????	ja	Yes	Education Professional				1
3738	GIS????????????	ja	Yes	Information Technology Generalist				1
3739	GITHUB TEAM ???GITHUBCOPILOT???????	ja	No					
3740	GITHUB????	ja	No					
3741	GITHUB??????	ja	No					
3742	GLOBAL-SMALL-FOUNDATION ??????????????	ja	Yes	No suitable match found				0
3743	GM/DX???????	ja	Yes	Information Technology Manager				1
3744	GM??	ja	Yes	Information Technology Manager				1
3745	GPQ ??	ja	Yes	Public Sector				1
3746	GR?	ja	No					
3747	GTM ??????	ja	Yes	Information Technology Manager				1
3748	GX???????	ja	Yes	Consultant				1
3749	GX?????????	ja	Yes	Business Development Manager				1
3750	??	ja	No					
3751	HCM?????????	ja	Yes	Consultant				1
3752	HR TECH ??????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3753	HR ??????	ja	Yes	Human Resources Manager	Human Resources DM	Human Resources	Manager	1
3754	HR/GA?????????	ja	Yes	Information Technology Generalist				1
3755	HRD???	ja	Yes	Human Resources Manager	Human Resources DM	Human Resources	Manager	0.95
3756	HRMOS??????? ?????	ja	Yes	Engineer				1
3757	HR????????	ja	Yes	Consultant				1
3758	HR??????????	ja	Yes	Human Resources Manager	Human Resources DM	Human Resources	Manager	1
3759	HR???	ja	Yes	Human Resources Specialist	Human Resources User	Human Resources	Entry	1
3760	HTT??????????	ja	Yes	Information Technology Generalist				0.93
3761	HW??	ja	Yes	Hardware Engineer	Engineering User	Engineering	Entry	0.8
3762	IA??? ??????	ja	Yes	Architect				1
3763	IBM???????????? ???????????? ??	ja	Yes	Information Technology Generalist				1
3764	ICAS??????????????????????	ja	Yes	Information Technology Generalist				0.95
3765	ICS????	ja	No					
3766	ICT ???	ja	Yes	Information Technology Manager				1
3767	ICT ???	ja	Yes	Information Technology Generalist				1
3768	ICT?DX??	ja	Yes	Information Technology Generalist				1
3769	ICT-CSW??????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3770	ICTS ? ??	ja	Yes	Information Technology Manager				1
3771	ICT??????	ja	Yes	Architect				1
3772	?????????	ja	Yes	Information Technology Generalist				1
3773	ICT???????	ja	Yes	Information Technology Generalist				1
3774	ICT??????	ja	Yes	Information Technology Generalist				1
3775	ICT??????	ja	Yes	Information Technology Generalist				1
3776	ICT????????	ja	Yes	Educational Technology				1
3777	ICT?????	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
3778	ICT??????????	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
3779	ICT?????????? ?????	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
3780	ICT????????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3781	ICT???????	ja	Yes	Technology Consultant	Information Technology DM	Information Technology	Senior	1
3782	ICT????	ja	Yes	Service Support Specialist				1
3783	ICT???????	ja	Yes	Service Support Specialist				1
3784	ICT????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3785	ICT?????	ja	Yes	Support Specialist	Customer Service and Support User	Customer Service and Support	Entry	1
3786	ICT????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3787	ICT???? TCR	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3788	ICT????????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3789	ICT??????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3790	ICT????	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
3791	ICT??????	ja	Yes	Information Technology Generalist				1
3792	ICT????	ja	No					
3793	ICT???????	ja	Yes	Information Technology Generalist				1
3794	ICT?????????? ?ICT?????????????? ??????????????	ja	Yes	Information Technology Generalist				1
3795	ICT?????????? ICT????????	ja	Yes	Information Technology Generalist				0.97
3796	ICT??????????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3797	ICT????????? CIS? ???????	ja	Yes	Information Technology Generalist				1
3798	ICT????????	ja	Yes	Chief of Department	Community and Social Services CXO	Community and Social Services	CXO	0.7
3799	ICT???????? ????????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
